TransactionID,CustomerID,CustomerName,Email,PhoneNumber,Address,City,State,ZipCode,Country,RegistrationDate,ProductID,Category,BrandName,Price,StockQuantity,Purchase Quantity,Discount,TotalAmount,DateOfPurchase,PaymentMethod,ReviewDate,Rating,ReviewTitle,ReviewText
173,172,Sean Rogers,sdavis@thomas-wilkerson.info,3540063580,673 Patrick Common,North Michael,UT,30152,USA,6/22/2023,1006,Smartphone,Luxora,539.48,158,2,183.13,895.83,6/21/2024,Credit Card,7/22/2024,5,Poor,Terrible experience.
174,126,Jason Graham,michael31@bell-lopez.com,1796907705,2885 Cunningham Crossing,East Ericfort,NC,62930,USA,6/23/2023,1000,Laptop,NovaTech,1319.86,46,4,66.57,5212.87,6/22/2024,Bank Transfer,7/23/2024,3,Average,Overall good performance but some issues.
175,166,Timothy Bullock,ronaldjohnson@yahoo.com,7431715545,08360 Rachel Brook Suite 448,Marcland,MS,3573,USA,6/24/2023,1006,Laptop,NovaTech,219.73,82,1,103.54,116.19,6/23/2024,Cryptocurrency,7/24/2024,1,Good,Not satisfied with the product.
176,152,Ryan Gray,garciajames@moran.com,213788999,265 Dawson Corner,New Scottport,NE,7203,USA,6/25/2023,1006,Smartphone,UrbanGoods,395.04,122,1,169.39,225.65,6/24/2024,Debit Card,7/25/2024,3,Good,Not satisfied with the product.
177,167,John Butler,marissa41@anderson.com,538908143,026 Ruiz Centers,Lake Lauraview,VT,82863,USA,6/26/2023,1002,Accessory,NovaTech,1357.33,113,4,196.38,5232.94,6/25/2024,Credit Card,7/26/2024,5,Good,Not satisfied with the product.
178,161,Megan Bowers,chad73@gmail.com,1913040674,20025 Lisa Course,East Susanmouth,NY,75818,USA,6/27/2023,1008,Accessory,Luxora,787.34,23,3,153.04,2208.98,6/26/2024,PayPal,7/27/2024,4,Good,Overall good performance but some issues.
179,114,Paul Johnson,mclaughlinjuan@fowler-houston.com,7173771446,1536 Frye Mission Apt. 422,Port Kristenton,CT,30684,USA,6/28/2023,1006,Accessory,Luxora,931.88,117,3,72.01,2723.63,6/27/2024,Debit Card,7/28/2024,1,Below Average,Really happy with the performance.
180,196,Logan Chandler,amandawalker@yahoo.com,8050546119,4629 David Common Apt. 933,Port Mary,IA,50282,USA,6/29/2023,1006,Smartphone,EcoGear,105.13,31,4,66.22,354.3,6/28/2024,Cryptocurrency,7/29/2024,1,Excellent,Overall good performance but some issues.
181,104,Eric Waters,andrewturner@hotmail.com,8731917014,239 Richard Walks,Gwendolynview,WY,87130,USA,6/30/2023,1005,Accessory,UrbanGoods,236.17,69,2,16.13,456.21,6/29/2024,Debit Card,7/30/2024,5,Poor,Really happy with the performance.
182,167,Daniel Warren,michaelwhite@gmail.com,4498375153,7397 Ryan Parks,Lisaborough,SC,61221,USA,7/1/2023,1002,Laptop,UrbanGoods,130.9,199,1,44.57,86.33,6/30/2024,Bank Transfer,7/31/2024,3,Below Average,Really happy with the performance.
183,111,Adam Russell,darlenelawrence@gmail.com,7493245816,816 Kevin Lodge,New Michael,ND,43189,USA,7/2/2023,1005,Smartphone,Luxora,1362.25,42,1,153.15,1209.1,7/1/2024,Debit Card,8/1/2024,4,Excellent,Terrible experience.
184,186,Craig Hall,michele42@harmon.com,2531376845,9380 Michelle Port Apt. 539,Lake Sarahberg,OK,18822,USA,7/3/2023,1000,Accessory,Luxora,245.45,40,3,85.89,650.46,7/2/2024,PayPal,8/2/2024,1,Below Average,Really happy with the performance.
185,177,Shawn Harris,kristin55@fernandez.com,8105789885,1679 King Well,Taylorstad,UT,28917,USA,7/4/2023,1003,Laptop,Luxora,1282.03,83,4,35.53,5092.59,7/3/2024,Bank Transfer,8/3/2024,3,Poor,Overall good performance but some issues.
186,175,Jacob Day,jamesashley@hotmail.com,390272247,49307 Trevino Cove,New Thomaschester,VA,65432,USA,7/5/2023,1009,Laptop,UrbanGoods,559,101,4,63.03,2172.97,7/4/2024,Bank Transfer,8/4/2024,1,Below Average,Really happy with the performance.
187,156,Cheryl Powell,tracythomas@james.com,6226066112,55763 Stephanie Locks Apt. 885,New Christophermouth,MS,28049,USA,7/6/2023,1009,Smartphone,Luxora,1210.87,199,1,119.82,1091.05,7/5/2024,Cryptocurrency,8/5/2024,3,Poor,Overall good performance but some issues.
188,116,Peter Gray,zachary83@rivera-sherman.net,5927683139,10005 Matthew Station,Austinville,ME,62187,USA,7/7/2023,1007,Accessory,PrimeElectro,579.31,166,2,191.53,967.09,7/6/2024,Debit Card,8/6/2024,2,Average,Not satisfied with the product.
189,124,Keith Rojas,jacksonamy@lee.com,6417836397,70594 Dyer Plains Apt. 564,Ryanborough,NH,63999,USA,7/8/2023,1000,Laptop,NovaTech,438.14,66,1,192.09,246.05,7/7/2024,Cryptocurrency,8/7/2024,3,Below Average,Terrible experience.
190,129,Randy Francis,moraleswilliam@gmail.com,6429839806,59777 John Locks Apt. 502,Webstermouth,AK,86644,USA,7/9/2023,1004,Accessory,PrimeElectro,185.81,33,4,27.24,716,7/8/2024,Bank Transfer,8/8/2024,5,Average,Really happy with the performance.
191,121,Richard Miller,abbottdeborah@gmail.com,2928357787,5674 Hannah Crossing Suite 221,East Richard,FL,86126,USA,7/10/2023,1001,Laptop,UrbanGoods,457.02,102,4,51.07,1777.01,7/9/2024,Bank Transfer,8/9/2024,4,Below Average,Not satisfied with the product.
192,125,Tonya Allen,hernandezlance@hotmail.com,8560800112,50018 West Harbor,West Ronnie,OK,82477,USA,7/11/2023,1003,Laptop,NovaTech,733.65,194,1,121.79,611.86,7/10/2024,Cryptocurrency,8/10/2024,1,Average,Not satisfied with the product.
193,180,Christine Maldonado,paulturner@ramos.net,5209705679,96707 Emily Circles Apt. 112,Ricardoburgh,SC,24103,USA,7/12/2023,1005,Smartphone,PrimeElectro,1235.39,76,3,182.85,3523.32,7/11/2024,Bank Transfer,8/11/2024,3,Average,Overall good performance but some issues.
194,160,Eugene Ortega DDS,mendozajessica@yahoo.com,4178347308,336 Nichols Ferry Apt. 201,Wilsonstad,WI,23095,USA,7/13/2023,1007,Accessory,UrbanGoods,706.15,30,1,196.39,509.76,7/12/2024,Debit Card,8/12/2024,5,Average,Not satisfied with the product.
195,161,Jesse Anderson,jordanariana@holland-orozco.net,4785405572,1324 Chan Rapid,Matthewfort,AZ,8575,USA,7/14/2023,1006,Laptop,PrimeElectro,1458.58,96,3,146.79,4228.95,7/13/2024,Credit Card,8/13/2024,4,Good,Not satisfied with the product.
196,183,Ashley Day,claudia97@knight-reid.info,3916997477,72283 Clark Lock Suite 894,East Tracymouth,NM,45469,USA,7/15/2023,1002,Accessory,Luxora,835.37,106,3,85.27,2420.84,7/14/2024,Cryptocurrency,8/14/2024,3,Excellent,Really happy with the performance.
197,133,Todd Reynolds,sullivanjames@yahoo.com,888645046,97303 Lloyd Track,New Billy,VA,42214,USA,7/16/2023,1007,Accessory,PrimeElectro,86.17,145,1,175.2,-89.03,7/15/2024,PayPal,8/15/2024,3,Excellent,"It's okay, not the best."
198,132,Alicia Snyder,melissa26@hotmail.com,2122184098,78217 Christina Skyway Apt. 512,Perezfort,NC,18867,USA,7/17/2023,1003,Accessory,Luxora,652.28,194,3,86.77,1870.07,7/16/2024,Credit Card,8/16/2024,1,Average,Really happy with the performance.
199,170,Christian Sullivan,markblack@yahoo.com,6208695139,687 Joshua Gardens,Jenkinsborough,NM,98335,USA,7/18/2023,1004,Smartphone,PrimeElectro,1048.9,31,2,135.04,1962.76,7/17/2024,PayPal,8/17/2024,2,Good,"It's okay, not the best."
200,185,Karina Nielsen,fwarren@yahoo.com,5060389089,6443 Fields Valleys,West Andre,ND,7117,USA,7/19/2023,1009,Laptop,PrimeElectro,389.72,94,4,100.48,1458.4,7/18/2024,Bank Transfer,8/18/2024,1,Good,Not satisfied with the product.
201,131,Steven Morgan,jensenpamela@hotmail.com,7754725407,585 Brown Grove Apt. 782,Martinezbury,CT,21303,USA,7/20/2023,1007,Accessory,EcoGear,1063.01,157,4,157,4095.04,7/19/2024,Credit Card,8/19/2024,2,Poor,"It's okay, not the best."
202,113,Tiffany Dixon,wilsonjennifer@yahoo.com,6836561912,29609 Crystal Knoll,North Brian,IA,95284,USA,7/21/2023,1000,Smartphone,EcoGear,780.36,99,3,148.44,2192.64,7/20/2024,Bank Transfer,8/20/2024,4,Good,Not satisfied with the product.
203,171,Cathy Reese,hansenmiranda@yahoo.com,6865345638,79542 Ortiz Union,Johnside,RI,57333,USA,7/22/2023,1000,Accessory,UrbanGoods,87.32,185,3,81.19,180.77,7/21/2024,Bank Transfer,8/21/2024,1,Average,Really happy with the performance.
204,156,Pamela Ramirez,jimmysherman@hotmail.com,328547505,60894 Nelson Well Suite 985,Jackshire,VT,85958,USA,7/23/2023,1001,Smartphone,NovaTech,1172.81,175,1,24.66,1148.15,7/22/2024,Cryptocurrency,8/22/2024,5,Poor,Overall good performance but some issues.
205,124,Jeremiah Vargas,hbrown@barron.info,5264627169,426 Richard Burg,South Stephenview,MN,43385,USA,7/24/2023,1008,Accessory,UrbanGoods,862.54,98,4,190.59,3259.57,7/23/2024,PayPal,8/23/2024,5,Excellent,"It's okay, not the best."
206,179,Wendy Johnson,walkerdavid@collins-gonzalez.biz,9846823086,403 Andrea Greens Suite 487,Kimberlyport,AZ,39428,USA,7/25/2023,1003,Accessory,Luxora,169.62,93,4,184.13,494.35,7/24/2024,Debit Card,8/24/2024,5,Excellent,Terrible experience.
207,141,Andrew Bailey,melissa92@jones-arroyo.com,2752041673,415 Miller Land,Millerbury,IA,72474,USA,7/26/2023,1005,Accessory,EcoGear,739.06,193,1,40.47,698.59,7/25/2024,Cryptocurrency,8/25/2024,5,Below Average,Overall good performance but some issues.
208,118,Mr. Thomas Taylor,maryburgess@hotmail.com,6331388762,45552 John Groves Suite 308,Port Nathanshire,MN,79562,USA,7/27/2023,1000,Smartphone,UrbanGoods,466.57,180,3,44.64,1355.07,7/26/2024,Cryptocurrency,8/26/2024,2,Average,"It's okay, not the best."
209,140,Sandra Simon,wgrimes@ellison.com,6897028399,463 Marshall Flat,West Daniel,MS,53824,USA,7/28/2023,1001,Smartphone,Luxora,1325.54,23,3,158.6,3818.02,7/27/2024,PayPal,8/27/2024,3,Below Average,Not satisfied with the product.
210,154,Lawrence Robinson,qanderson@scott.com,6971162501,96113 Robles Park Suite 299,Kennethside,SD,10760,USA,7/29/2023,1001,Laptop,NovaTech,463.14,182,3,158.42,1231,7/28/2024,Cryptocurrency,8/28/2024,4,Excellent,Not satisfied with the product.
211,179,Robert Becker,melvinrobinson@rodriguez.com,6872544235,059 Gibson Wells,Lake Collinmouth,UT,20516,USA,7/30/2023,1003,Laptop,NovaTech,1415.45,101,4,193.27,5468.53,7/29/2024,PayPal,8/29/2024,5,Good,Not satisfied with the product.
212,111,Maurice Solomon,ashleyhendrix@gmail.com,7252141479,52599 Conner Meadows,Maryside,KS,68646,USA,7/31/2023,1007,Smartphone,EcoGear,841.89,96,2,199.53,1484.25,7/30/2024,Cryptocurrency,8/30/2024,4,Poor,Not satisfied with the product.
213,138,Robert Collins,robert61@pierce-freeman.com,4448281811,574 Carol Motorway Suite 632,Morganfort,MD,59037,USA,8/1/2023,1009,Laptop,UrbanGoods,519.24,101,1,102.18,417.06,7/31/2024,Credit Card,8/31/2024,1,Below Average,Not satisfied with the product.
214,193,Erin Evans,monicacowan@yahoo.com,7154136718,165 Parker Island Suite 417,West Chelsea,OH,46751,USA,8/2/2023,1003,Smartphone,Luxora,1229.64,141,4,192.27,4726.29,8/1/2024,PayPal,9/1/2024,2,Average,Really happy with the performance.
215,101,Austin Allison,lindseyperez@williams.com,584334518,2852 Rodriguez Glens Suite 271,East Kerri,WV,90048,USA,8/3/2023,1007,Smartphone,Luxora,1061.23,195,2,164.12,1958.34,8/2/2024,Debit Card,9/2/2024,2,Excellent,"It's okay, not the best."
216,195,Lindsay Lucero,gregory23@stevens.net,863922858,3186 Michelle Inlet Suite 183,South Jamie,NE,21646,USA,8/4/2023,1000,Smartphone,UrbanGoods,650.25,171,1,152.49,497.76,8/3/2024,Cryptocurrency,9/3/2024,2,Excellent,Overall good performance but some issues.
217,144,Jay Robinson,elizabeth87@hotmail.com,2751211381,89843 Sarah Neck Apt. 757,Tammymouth,RI,45053,USA,8/5/2023,1002,Laptop,UrbanGoods,962.95,39,4,76.36,3775.44,8/4/2024,Credit Card,9/4/2024,3,Poor,"It's okay, not the best."
218,188,Christine Gibson,hallscott@gmail.com,1097530429,890 Andrea Crossing Apt. 599,Port Jason,MI,28735,USA,8/6/2023,1004,Accessory,UrbanGoods,1178.95,95,1,170.83,1008.12,8/5/2024,Debit Card,9/5/2024,3,Excellent,"It's okay, not the best."
219,124,Elizabeth Evans,sabrinablackburn@vaughn-martinez.org,3531897164,4993 Mike View Suite 958,East Autumnchester,VA,95190,USA,8/7/2023,1004,Laptop,EcoGear,1284.76,76,2,184.23,2385.29,8/6/2024,Cryptocurrency,9/6/2024,2,Below Average,Really happy with the performance.
220,167,Jacob Thomas,derekparrish@gmail.com,6813058617,45256 Wilkerson Alley,Paulville,IA,58789,USA,8/8/2023,1006,Accessory,Luxora,1233.8,48,2,148.13,2319.47,8/7/2024,Cryptocurrency,9/7/2024,3,Excellent,Really happy with the performance.
221,182,Sherri Vance,seth66@mcdaniel.com,7656412379,3997 Mitchell Turnpike,Ayalaberg,MS,90633,USA,8/9/2023,1000,Laptop,Luxora,290.81,162,1,131.06,159.75,8/8/2024,Bank Transfer,9/8/2024,4,Excellent,Not satisfied with the product.
222,103,Samantha Miller,fcampos@hotmail.com,4755232295,64727 Keith Fords,Ashleychester,VA,59394,USA,8/10/2023,1001,Accessory,PrimeElectro,1251.16,87,1,129.88,1121.28,8/9/2024,Cryptocurrency,9/9/2024,4,Poor,Not satisfied with the product.
223,176,Lisa Tran,paulnorman@rivera.com,8626186843,1181 Moore Plains,Lake Sharon,NM,41409,USA,8/11/2023,1007,Accessory,NovaTech,135.01,35,4,35.36,504.68,8/10/2024,Debit Card,9/10/2024,4,Good,"It's okay, not the best."
224,135,Ricky Howard,ujohnson@gmail.com,5220384136,62054 Pamela Row,West William,VT,87892,USA,8/12/2023,1006,Smartphone,Luxora,340.25,47,4,47.88,1313.12,8/11/2024,Debit Card,9/11/2024,4,Average,Really happy with the performance.
225,186,Christian Collins,czamora@watts.com,2400039819,279 Wells Branch Suite 054,Kelseyfort,NJ,37329,USA,8/13/2023,1005,Laptop,Luxora,953.24,24,2,49.64,1856.84,8/12/2024,Credit Card,9/12/2024,1,Average,Overall good performance but some issues.
226,161,Craig Guerra,crystalcollins@hotmail.com,3136988408,76537 Jason Pass,Haleymouth,IL,67191,USA,8/14/2023,1005,Accessory,UrbanGoods,216.3,167,4,36.72,828.48,8/13/2024,Bank Transfer,9/13/2024,1,Below Average,"It's okay, not the best."
227,169,Daniel Friedman,cthompson@moore-cardenas.com,1072353122,69288 Morales Forge,Blairshire,MI,92864,USA,8/15/2023,1007,Laptop,UrbanGoods,924.85,121,2,98.21,1751.49,8/14/2024,Credit Card,9/14/2024,2,Average,Really happy with the performance.
228,187,Patricia Anderson,christopher52@yahoo.com,855070763,7450 Ortiz Station,Stewarttown,ND,25279,USA,8/16/2023,1003,Smartphone,Luxora,496.55,145,1,18.05,478.5,8/15/2024,Credit Card,9/15/2024,5,Poor,"It's okay, not the best."
229,143,James Liu,tristanrichardson@williams.com,2883829314,729 Cole Junction,Jenningsfort,CT,92985,USA,8/17/2023,1006,Smartphone,EcoGear,672.73,68,2,61.05,1284.41,8/16/2024,Cryptocurrency,9/16/2024,3,Poor,Really happy with the performance.
230,132,Jeffrey Potter,wwall@yahoo.com,6879122856,713 Alexander Common Apt. 580,Sethland,MD,2593,USA,8/18/2023,1008,Accessory,NovaTech,506.97,165,3,162.45,1358.46,8/17/2024,Credit Card,9/17/2024,3,Excellent,"It's okay, not the best."
231,111,Jennifer Turner,craig93@schwartz.com,7860768992,294 Wilson Mall Apt. 640,Jacksonland,FL,42245,USA,8/19/2023,1008,Smartphone,NovaTech,151.75,166,1,185.34,-33.59,8/18/2024,PayPal,9/18/2024,2,Excellent,Overall good performance but some issues.
232,184,Sean Smith,jillianwilliams@crawford.com,8961939533,4472 Sarah Glen,Ponceland,AK,25604,USA,8/20/2023,1002,Laptop,Luxora,776.1,96,4,173.76,2930.64,8/19/2024,Bank Transfer,9/19/2024,3,Below Average,Really happy with the performance.
233,110,Katherine Dixon,davidowen@brown.com,7955568487,8908 Melissa Station Apt. 754,North Sharon,ME,88002,USA,8/21/2023,1001,Smartphone,PrimeElectro,1447.22,78,2,66.85,2827.59,8/20/2024,Cryptocurrency,9/20/2024,4,Good,Terrible experience.
234,154,Jerry Mendoza,ktran@yahoo.com,3651464367,020 Stuart Locks,Smithville,KY,18108,USA,8/22/2023,1000,Smartphone,NovaTech,937.09,34,3,108.21,2703.06,8/21/2024,PayPal,9/21/2024,3,Excellent,Not satisfied with the product.
235,137,Lynn Chapman,ztaylor@yahoo.com,4608299184,293 Jones Terrace Suite 789,Garciaville,NJ,83757,USA,8/23/2023,1008,Smartphone,EcoGear,485.05,164,1,187.07,297.98,8/22/2024,Debit Card,9/22/2024,2,Poor,Really happy with the performance.
236,128,Daniel Oliver,dianefrederick@hotmail.com,8237082425,153 Connor Valleys,New Stephen,IA,58350,USA,8/24/2023,1007,Smartphone,Luxora,1436.42,147,4,115.5,5630.18,8/23/2024,Bank Transfer,9/23/2024,3,Excellent,"It's okay, not the best."
237,102,Antonio Hampton,warrenedward@gmail.com,9169770065,44350 Quinn Greens Suite 964,Wrightland,AL,1459,USA,8/25/2023,1007,Laptop,NovaTech,614.39,197,1,54.77,559.62,8/24/2024,Debit Card,9/24/2024,2,Below Average,Not satisfied with the product.
238,127,Jesse Luna,tylerchen@gmail.com,3047049770,64314 Michael Fort,West Jamestown,DE,25771,USA,8/26/2023,1000,Laptop,EcoGear,1061.4,115,2,138.5,1984.3,8/25/2024,Debit Card,9/25/2024,3,Below Average,"It's okay, not the best."
239,183,Angela Todd,kristycooper@mendoza.com,7663499709,92101 Bradley Garden,Sherrymouth,LA,75288,USA,8/27/2023,1004,Accessory,EcoGear,969.46,193,3,128.45,2779.93,8/26/2024,Cryptocurrency,9/26/2024,4,Excellent,Really happy with the performance.
240,189,Michael Burke,uhudson@gmail.com,6785962848,858 Rebecca Drive,North Karen,CO,67608,USA,8/28/2023,1008,Smartphone,EcoGear,1431.72,81,2,20.93,2842.51,8/27/2024,PayPal,9/27/2024,5,Good,"It's okay, not the best."
241,123,Tracy Santos,yperez@hotmail.com,5221575047,014 Karla Square Apt. 856,South Kelliefort,MT,18393,USA,8/29/2023,1000,Accessory,PrimeElectro,1376.17,94,2,155.18,2597.16,8/28/2024,Bank Transfer,9/28/2024,1,Average,Really happy with the performance.
242,153,Donna Collins,jessica72@miller.com,9933979092,026 Heather Vista,Lake Lisa,WA,85439,USA,8/30/2023,1004,Accessory,EcoGear,264.61,149,3,22.59,771.24,8/29/2024,Cryptocurrency,9/29/2024,1,Poor,Really happy with the performance.
243,151,Alisha Hernandez,mason93@hill.biz,6935196108,607 Veronica Stravenue Suite 024,West Michael,DE,64910,USA,8/31/2023,1005,Laptop,UrbanGoods,174.24,102,2,127.57,220.91,8/30/2024,Credit Card,9/30/2024,4,Good,Not satisfied with the product.
244,146,Amy Washington,amanda06@leonard-scott.com,6277697685,154 Williams Lodge,North Gary,NY,76757,USA,9/1/2023,1007,Smartphone,Luxora,1223.98,119,4,139.65,4756.27,8/31/2024,Bank Transfer,10/1/2024,3,Below Average,Really happy with the performance.
245,120,David Henry,charles48@hotmail.com,2369736888,5466 Brown Mountain,North Katherine,NV,57683,USA,9/2/2023,1002,Smartphone,Luxora,1362.17,12,1,120.68,1241.49,9/1/2024,Cryptocurrency,10/2/2024,2,Poor,Overall good performance but some issues.
246,153,David Rojas,mathewsaimee@yahoo.com,1524074676,879 Jason Glens Suite 968,Yvetteburgh,IA,32849,USA,9/3/2023,1004,Laptop,PrimeElectro,764.81,177,4,77.79,2981.45,9/2/2024,Bank Transfer,10/3/2024,3,Poor,Terrible experience.
247,129,Laura Crane,savannahwolf@yahoo.com,8755505303,3953 Anderson Oval,Lake Joshua,SC,42013,USA,9/4/2023,1009,Laptop,UrbanGoods,1051.6,67,3,123.12,3031.68,9/3/2024,Bank Transfer,10/4/2024,4,Average,Overall good performance but some issues.
248,167,Carol Austin,zhangaaron@hotmail.com,3121556095,6566 Denise Parkway Suite 486,Bellview,NE,34681,USA,9/5/2023,1007,Laptop,EcoGear,151.19,165,4,112.76,492,9/4/2024,Cryptocurrency,10/5/2024,2,Below Average,Really happy with the performance.
249,135,Bryan Villa,normantamara@yahoo.com,6867167274,693 Sheppard Light Apt. 901,Port Allison,AZ,35369,USA,9/6/2023,1005,Smartphone,NovaTech,368.72,169,2,121.06,616.38,9/5/2024,Debit Card,10/6/2024,5,Average,Terrible experience.
250,139,Kayla Clark,mlawrence@gmail.com,878622665,08905 Smith Ramp,Barnesfort,IN,9134,USA,9/7/2023,1000,Accessory,UrbanGoods,266.6,173,2,162.9,370.3,9/6/2024,Debit Card,10/7/2024,2,Average,"It's okay, not the best."
251,109,Danielle Morales,ohale@yahoo.com,6372225251,603 Cook Circles,Hernandezmouth,NM,96315,USA,9/8/2023,1004,Accessory,Luxora,921.68,150,2,166.06,1677.3,9/7/2024,Cryptocurrency,10/8/2024,1,Good,"It's okay, not the best."
252,173,Diane Adams,lowejonathan@yahoo.com,9258770889,595 Haley Circles Suite 309,West Danielbury,AR,91787,USA,9/9/2023,1009,Smartphone,Luxora,336.43,74,4,152.57,1193.15,9/8/2024,Bank Transfer,10/9/2024,3,Below Average,Overall good performance but some issues.
253,141,Troy Pierce,aaronparker@casey-wright.com,55532016,129 Duncan Lake Suite 480,Harpermouth,PA,82382,USA,9/10/2023,1004,Accessory,PrimeElectro,136.78,161,1,99.05,37.73,9/9/2024,Debit Card,10/10/2024,5,Below Average,Not satisfied with the product.
254,123,Tommy Robinson,martinlee@carpenter-grimes.com,9460725162,76888 Montgomery Track,South Lisa,AR,60676,USA,9/11/2023,1000,Smartphone,Luxora,488.2,143,4,74.24,1878.56,9/10/2024,PayPal,10/11/2024,5,Good,Terrible experience.
255,103,Paul Ferrell,hunterfriedman@gmail.com,6807056543,92391 Amanda Fork,Port Kristin,WY,62135,USA,9/12/2023,1002,Smartphone,PrimeElectro,1031.96,193,1,176.27,855.69,9/11/2024,Credit Card,10/12/2024,2,Below Average,Terrible experience.
256,146,Janet Gray,serranoemily@hotmail.com,2285977127,331 Crystal Mills,North Annetteborough,AR,34069,USA,9/13/2023,1005,Laptop,EcoGear,887.9,45,3,175.97,2487.73,9/12/2024,Credit Card,10/13/2024,1,Good,Not satisfied with the product.
257,190,Jackie Schaefer,thomasamanda@yahoo.com,4940560512,2774 Megan Knoll,Pamelaport,NH,53324,USA,9/14/2023,1005,Smartphone,Luxora,529.55,137,3,163.66,1424.99,9/13/2024,PayPal,10/14/2024,1,Below Average,"It's okay, not the best."
258,150,Kelsey Conway,oharvey@keller.com,2251123962,9421 Wendy View Suite 605,Lake Margaret,ND,74742,USA,9/15/2023,1003,Laptop,UrbanGoods,1258.54,20,1,177.45,1081.09,9/14/2024,PayPal,10/15/2024,1,Excellent,Really happy with the performance.
259,103,Frank Graves,jbrennan@ellis-kemp.com,8963635437,603 Salazar Ville,New Richard,FL,85247,USA,9/16/2023,1000,Laptop,NovaTech,450.59,167,3,82.08,1269.69,9/15/2024,PayPal,10/16/2024,5,Below Average,"It's okay, not the best."
260,131,Susan Brewer,denisemoss@gmail.com,481120145,3798 Jenkins Islands,Joyceborough,OH,99668,USA,9/17/2023,1000,Accessory,PrimeElectro,427.79,73,4,109.22,1601.94,9/16/2024,Bank Transfer,10/17/2024,2,Excellent,Really happy with the performance.
261,109,Caitlin Mueller,rrussell@gmail.com,8796388360,7106 Rivera Lakes,Vanessabury,MT,74710,USA,9/18/2023,1001,Laptop,PrimeElectro,861.92,58,4,116.13,3331.55,9/17/2024,Debit Card,10/18/2024,5,Average,"It's okay, not the best."
262,110,Mary Williams,richard67@garrison.com,9861697018,55863 Spencer Plaza Apt. 735,Jessicafurt,WA,24881,USA,9/19/2023,1009,Accessory,PrimeElectro,743.41,69,1,145,598.41,9/18/2024,PayPal,10/19/2024,1,Average,Terrible experience.
263,127,Thomas Richardson,vsnyder@barrett-george.biz,7864912166,140 Warren Tunnel,East Brittney,NM,5660,USA,9/20/2023,1009,Smartphone,Luxora,696.66,126,1,157.52,539.14,9/19/2024,Cryptocurrency,10/20/2024,1,Average,Terrible experience.
264,145,Heather Williams,richardsarthur@bailey-moore.com,4618680033,430 Ramsey Centers Suite 686,Samuelside,MT,52965,USA,9/21/2023,1002,Accessory,NovaTech,275.89,185,4,114.63,988.93,9/20/2024,Credit Card,10/21/2024,2,Poor,Really happy with the performance.
265,171,Briana Turner,molly72@evans.com,8879540355,58453 Martinez Garden,Copelandmouth,ND,80066,USA,9/22/2023,1001,Accessory,UrbanGoods,781.74,199,4,181.03,2945.93,9/21/2024,Credit Card,10/22/2024,1,Average,"It's okay, not the best."
266,139,Kelly Lynch,ostafford@gmail.com,6926165692,7160 Michelle Springs Suite 675,Port Sarah,HI,77936,USA,9/23/2023,1000,Accessory,Luxora,425.58,148,2,48.81,802.35,9/22/2024,PayPal,10/23/2024,5,Excellent,Really happy with the performance.
267,161,Mr. Kevin Harmon,albertsanders@campbell.com,9917258777,4818 Miller Mountains,East Jeffreyton,ID,81597,USA,9/24/2023,1001,Smartphone,NovaTech,618.66,157,3,84.69,1771.29,9/23/2024,Debit Card,10/24/2024,2,Good,Really happy with the performance.
268,185,Michael Woodard,sarahmcbride@yahoo.com,4857700789,728 Antonio Meadows,East Darrellmouth,CT,31114,USA,9/25/2023,1006,Smartphone,EcoGear,1113.68,87,2,16.17,2211.19,9/24/2024,PayPal,10/25/2024,5,Good,"It's okay, not the best."
269,197,John Walls,pattersonblake@jenkins.org,6736201522,152 Thomas Mount,Port Brandonfurt,AK,85779,USA,9/26/2023,1003,Laptop,NovaTech,1408.45,195,1,196.47,1211.98,9/25/2024,Cryptocurrency,10/26/2024,4,Poor,Really happy with the performance.
270,144,Elizabeth Jones,elizabeth74@gmail.com,5211713350,1919 Joseph Hills Apt. 227,New Catherine,MN,56180,USA,9/27/2023,1004,Smartphone,UrbanGoods,1172.1,46,3,161.26,3355.04,9/26/2024,PayPal,10/27/2024,4,Below Average,Really happy with the performance.
271,134,Brian Reid,robleskeith@yahoo.com,2846545342,32223 Albert Turnpike,Kerrfort,ID,16645,USA,9/28/2023,1003,Laptop,PrimeElectro,638.17,13,2,29.09,1247.25,9/27/2024,Bank Transfer,10/28/2024,5,Average,"It's okay, not the best."
272,134,Kristin King,norristhomas@yahoo.com,5420761011,30103 Karen Spur Suite 514,Virginiastad,OR,82765,USA,9/29/2023,1006,Smartphone,EcoGear,909.9,173,4,70.12,3569.48,9/28/2024,PayPal,10/29/2024,3,Below Average,Overall good performance but some issues.
273,188,Blake Braun,amorris@yahoo.com,5820616617,17191 Thomas Causeway,North Maria,IL,98751,USA,9/30/2023,1004,Accessory,EcoGear,1132.42,84,1,109.19,1023.23,9/29/2024,Bank Transfer,10/30/2024,1,Good,Overall good performance but some issues.
274,133,Melissa Harvey,tiffanyrobinson@gmail.com,7943732431,05128 Glass Drives Suite 241,Port Hannahside,ND,39080,USA,10/1/2023,1002,Laptop,NovaTech,650.62,94,4,62.84,2539.64,9/30/2024,Debit Card,10/31/2024,4,Excellent,Not satisfied with the product.
